"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00417588","RICHARDSON, TX US","2014-01-04","67",",,7","38",",,7","57",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-05","57",",,7","19",",,7","19",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-06","31",",,7","12",",,7","24",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-07","47",",,7","22",",,7","38",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-08","47",",,7","37",",,7","45",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-09","46",",,7","37",",,7","44",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-10","67",",,7","44",",,7","50",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-11","66",",,7","40",",,7","41",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-12","72",",,7","41",",,7","61",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-13","62",",,7","41",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-14","64",",,7","39",",,7","40",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-15","54",",,7","33",",,7","43",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-16","65",",,7","35",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-17","53",",,7","35",",,7","38",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-18","67",",,7","36",",,7","50",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-19","62",",,7","35",",,7","47",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-20","71",",,7","42",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-21","51",",,7","32",",,7","34",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-22","58",",,7","29",",,7","42",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-23","42",",,7","22",",,7","22",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-24","39",",,7","18",",,7",,
"USC00417588","RICHARDSON, TX US","2014-01-25","67",",,7","30",",,7","47",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-26","71",",,7","45",",,7","47",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-27","49",",,7","23",",,7","23",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-28","35",",,7","19",",,7","19",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-29","46",",,7","15",",,7","33",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-30","57",",,7","29",",,7","50",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-01-31","73",",,7","50",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-01","65",",,7","37",",,7","37",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-02","37",",,7","28",",,7","29",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-03","40",",,7","27",",,7","38",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-04","45",",,7","36",",,7","36",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-05","36",",,7","21",",,7","21",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-06","24",",,7","14",",,7","21",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-07","31",",,7","21",",,7","30",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-08","50",",,7","30",",,7","37",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-09","44",",,7","35",",,7","35",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-10","35",",,7","28",",,7","28",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-11","35",",,7","26",",,7","32",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-12","49",",,7","26",",,7","38",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-13","65",",,7","29",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-14","70",",,7","42",",,7","49",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-15","67",",,7","35",",,7","50",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-16","74",",,7","44",",,7","61",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-17","72",",,7","50",",,7","50",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-18","79",",,7","45",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-19","69",",,7","60",",,7","66",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-20","71",",,7","44",",,7","44",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-21","65",",,7","33",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-22","74",",,7","49",",,7","60",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-23","71",",,7","48",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-24","55",",,7","41",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-25","51",",,7","40",",,7","41",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-26","41",",,7","29",",,7","29",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-27","55",",,7","24",",,7","45",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-02-28","77",",,7","42",",,7","56",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-01","81",",,7","50",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-02",,,"18",",,7","18",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-03","32",",,7","14",",,7","24",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-04","49",",,7","24",",,7","33",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-05",,,,,"43",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-06","53",",,7","36",",,7","36",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-07","66",",,7","35",",,7","55",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-08",,,,,"38",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-09",,,,,"44",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-10","77",",,7","39",",,7","63",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-11","80",",,7","55",",,7","59",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-12","60",",,7","43",",,7","45",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-13","68",",,7","37",",,7","55",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-14","71",",,7","46",",,7","66",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-15","66",",,7","53",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-16","54",",,7","39",",,7","41",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-17","60",",,7","35",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-18","80",",,7","48",",,7","65",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-19","65",",,7","44",",,7","46",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-20","72",",,7","37",",,7","57",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-21","79",",,7","51",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-22","68",",,7","50",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-23","57",",,7","44",",,7","46",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-24","66",",,7","38",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-25","62",",,7","40",",,7","49",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-26","59",",,7","45",",,7","57",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-27","79",",,7","56",",,7","68",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-28","79",",,7","53",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-29","73",",,7","44",",,7","53",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-30","76",",,7","48",",,7","64",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-03-31","79",",,7","55",",,7","69",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-01","82",",,7","64",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-02","82",",,7","68",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-03","82",",,7","60",",,7","60",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-04","65",",,7","43",",,7","49",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-05","55",",,7","46",",,7","49",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-06","51",",,7","45",",,7","48",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-07","56",",,7","46",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-08","69",",,7","48",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-09","79",",,7","42",",,7","66",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-10","83",",,7","48",",,7","70",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-11","81",",,7","48",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-12","82",",,7","65",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-13","76",",,7","65",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-14","72",",,7","43",",,7","43",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-15","63",",,7","34",",,7","51",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-16","66",",,7","44",",,7","55",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-17","63",",,7","49",",,7","57",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-18","75",",,7","55",",,7","58",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-19","77",",,7","55",",,7","58",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-20","77",",,7","55",",,7","60",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-21","80",",,7","54",",,7","58",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-22","83",",,7","58",",,7","62",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-23","85",",,7","56",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-24","80",",,7","66",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-25","82",",,7","52",",,7","70",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-26","82",",,7","62",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-27","89",",,7","71",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-28","82",",,7","64",",,7","67",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-29","73",",,7","56",",,7","56",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-04-30","66",",,7","48",",,7","49",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-01","72",",,7","43",",,7","56",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-02","79",",,7","49",",,7","56",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-03","87",",,7","48",",,7","72",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-04","92",",,7","61",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-05","87",",,7","61",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-06","85",",,7","63",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-07","81",",,7","68",",,7","74",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-08","74",",,7","63",",,7","63",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-09","87",",,7","63",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-10","87",",,7","63",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-11","86",",,7","71",",,7","77",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-12","81",",,7","57",",,7","58",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-13","67",",,7","54",",,7","61",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-14","71",",,7","52",",,7","54",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-15","81",",,7","51",",,7","65",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-16","83",",,7","55",",,7","71",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-17","82",",,7","57",",,7","70",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-05-18","82",",,7","63",",,7","73",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-01","88",",,7","70",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-02","89",",,7","74",",,7","80",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-03","89",",,7","74",",,7","79",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-04","89",",,7","74",",,7","84",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-05","88",",,7","73",",,7","81",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-06","90",",,7","74",",,7","82",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-07","94",",,7","74",",,7","83",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-08","87",",,7","70",",,7","76",",,7,2400"
"USC00417588","RICHARDSON, TX US","2014-06-09","79",",,7","63",",,7","73",",,7,2400"
